"lon","lat","acronym","scientific_name","source"
7.857113,50.244241,"SANMIN","Sanguisorba minor Scop.","gbif"
6.476877,49.827821,"SANMIN","Sanguisorba minor Scop.","gbif"
9.931383,50.431158,"SANMIN","Sanguisorba minor Scop.","gbif"
10.819302,48.684331,"SANMIN","Sanguisorba minor Scop.","gbif"
6.995974,50.853859,"SANMIN","Sanguisorba minor Scop.","gbif"
8.846054,48.717923,"SANMIN","Sanguisorba minor Scop.","gbif"
6.85652,49.777454,"SANMIN","Sanguisorba minor Scop.","gbif"
7.760553,49.460705,"SANMIN","Sanguisorba minor Scop.","gbif"
8.511143,50.55148,"SANMIN","Sanguisorba minor Scop.","gbif"
8.897074,49.135869,"SANMIN","Sanguisorba minor Scop.","gbif"
10.901957,49.924427,"SANMIN","Sanguisorba minor Scop.","gbif"
13.06489,52.407668,"SANMIN","Sanguisorba minor Scop.","gbif"
9.823494,49.069593,"SANMIN","Sanguisorba minor Scop.","gbif"
6.718826,49.663045,"SANMIN","Sanguisorba minor Scop.","gbif"
9.507081,48.42033,"SANMIN","Sanguisorba minor Scop.","gbif"
6.09827,49.994002,"SANMIN","Sanguisorba minor Scop.","gbif"
8.270388,49.254125,"SANMIN","Sanguisorba minor Scop.","gbif"
8.88133,48.168547,"SANMIN","Sanguisorba minor Scop.","gbif"
10.332212,47.491689,"SANMIN","Sanguisorba minor Scop.","gbif"
7.610607,47.742498,"SANMIN","Sanguisorba minor Scop.","gbif"
9.557762,48.474685,"SANMIN","Sanguisorba minor Scop.","gbif"
9.674635,50.558156,"SANMIN","Sanguisorba minor Scop.","gbif"
8.235678,49.517857,"SANMIN","Sanguisorba minor Scop.","gbif"
11.300487,51.369221,"SANMIN","Sanguisorba minor Scop.","gbif"
6.725,58.075,"SANMIN","Sanguisorba minor Scop.","gbif"
-6.44,41.21,"SANMIN","Sanguisorba minor Scop.","gbif"
-1.35,42.76,"SANMIN","Sanguisorba minor Scop.","gbif"
-2.18,42.41,"SANMIN","Sanguisorba minor Scop.","gbif"
-1.89,42.05,"SANMIN","Sanguisorba minor Scop.","gbif"
-2.21,42.4,"SANMIN","Sanguisorba minor Scop.","gbif"
-1.82,42.55,"SANMIN","Sanguisorba minor Scop.","gbif"
-1.4,41.85,"SANMIN","Sanguisorba minor Scop.","gbif"
-1.99,42.04,"SANMIN","Sanguisorba minor Scop.","gbif"
-2.56,42.55,"SANMIN","Sanguisorba minor Scop.","gbif"
-2.41,42.47,"SANMIN","Sanguisorba minor Scop.","gbif"
-4.13,41.14,"SANMIN","Sanguisorba minor Scop.","gbif"
-2.33,42.5,"SANMIN","Sanguisorba minor Scop.","gbif"
-2.82,42.58,"SANMIN","Sanguisorba minor Scop.","gbif"
-2.53,42.48,"SANMIN","Sanguisorba minor Scop.","gbif"
25.166667,37.583333,"SANMIN","Sanguisorba minor Scop.","gbif"
25.216667,37.583333,"SANMIN","Sanguisorba minor Scop.","gbif"
25.033333,37.633333,"SANMIN","Sanguisorba minor Scop.","gbif"
24.433333,37.383333,"SANMIN","Sanguisorba minor Scop.","gbif"
24.433333,37.433333,"SANMIN","Sanguisorba minor Scop.","gbif"
24.483333,37.183333,"SANMIN","Sanguisorba minor Scop.","gbif"
24.4,37.4,"SANMIN","Sanguisorba minor Scop.","gbif"
24.45,37.133333,"SANMIN","Sanguisorba minor Scop.","gbif"
24.5,37.15,"SANMIN","Sanguisorba minor Scop.","gbif"
24.583333,36.8,"SANMIN","Sanguisorba minor Scop.","gbif"
25.233333,37.1,"SANMIN","Sanguisorba minor Scop.","gbif"
26.25,35.1,"SANMIN","Sanguisorba minor Scop.","gbif"
25.916667,35.133333,"SANMIN","Sanguisorba minor Scop.","gbif"
25.933333,35.15,"SANMIN","Sanguisorba minor Scop.","gbif"
26.6,37.716667,"SANMIN","Sanguisorba minor Scop.","gbif"
26.016667,35.2,"SANMIN","Sanguisorba minor Scop.","gbif"
25.466667,36.833333,"SANMIN","Sanguisorba minor Scop.","gbif"
-0.515556,38.78,"SANMIN","Sanguisorba minor Scop.","gbif"
-7.62045,39.19006,"SANMIN","Sanguisorba minor Scop.","gbif"
3.36814,43.57955,"SANMIN","Sanguisorba minor Scop.","gbif"
26.033333,37.55,"SANMIN","Sanguisorba minor Scop.","gbif"
26.616667,37.733333,"SANMIN","Sanguisorba minor Scop.","gbif"
26.15,37.616667,"SANMIN","Sanguisorba minor Scop.","gbif"
25.583333,37.15,"SANMIN","Sanguisorba minor Scop.","gbif"
5.175,59.275,"SANMIN","Sanguisorba minor Scop.","gbif"
24.683333,36.966667,"SANMIN","Sanguisorba minor Scop.","gbif"
25.566667,37.133333,"SANMIN","Sanguisorba minor Scop.","gbif"
25.816667,37.116667,"SANMIN","Sanguisorba minor Scop.","gbif"
5.775,58.925,"SANMIN","Sanguisorba minor Scop.","gbif"
24.55,38.133333,"SANMIN","Sanguisorba minor Scop.","gbif"
25.533333,36.966667,"SANMIN","Sanguisorba minor Scop.","gbif"
25.466667,36.95,"SANMIN","Sanguisorba minor Scop.","gbif"
25.433333,37.066667,"SANMIN","Sanguisorba minor Scop.","gbif"
25.5,37.033333,"SANMIN","Sanguisorba minor Scop.","gbif"
8.760277,50.866944,"SANMIN","Sanguisorba minor Scop.","gbif"
0.25256,48.2797,"SANMIN","Sanguisorba minor Scop.","gbif"
1.81464,49.1279,"SANMIN","Sanguisorba minor Scop.","gbif"
0.280529,48.031,"SANMIN","Sanguisorba minor Scop.","gbif"
2.83418,47.5855,"SANMIN","Sanguisorba minor Scop.","gbif"
-0.022203,47.7983,"SANMIN","Sanguisorba minor Scop.","gbif"
-0.138357,47.944,"SANMIN","Sanguisorba minor Scop.","gbif"
2.60192,48.9184,"SANMIN","Sanguisorba minor Scop.","gbif"
2.5474,48.5835,"SANMIN","Sanguisorba minor Scop.","gbif"
0.251402,48.0421,"SANMIN","Sanguisorba minor Scop.","gbif"
0.149756,47.6104,"SANMIN","Sanguisorba minor Scop.","gbif"
0.433878,48.1288,"SANMIN","Sanguisorba minor Scop.","gbif"
-0.01213,48.157,"SANMIN","Sanguisorba minor Scop.","gbif"
0.60252,47.4174,"SANMIN","Sanguisorba minor Scop.","gbif"
2.56486,48.3505,"SANMIN","Sanguisorba minor Scop.","gbif"
0.463811,47.9761,"SANMIN","Sanguisorba minor Scop.","gbif"
2.31581,48.3446,"SANMIN","Sanguisorba minor Scop.","gbif"
1.4662,48.8462,"SANMIN","Sanguisorba minor Scop.","gbif"
0.050329,48.2913,"SANMIN","Sanguisorba minor Scop.","gbif"
-0.055586,47.6975,"SANMIN","Sanguisorba minor Scop.","gbif"
0.071005,47.7085,"SANMIN","Sanguisorba minor Scop.","gbif"
0.009602,48.2586,"SANMIN","Sanguisorba minor Scop.","gbif"
0.200615,47.9885,"SANMIN","Sanguisorba minor Scop.","gbif"
3.09272,46.9898,"SANMIN","Sanguisorba minor Scop.","gbif"
3.04066,47.08,"SANMIN","Sanguisorba minor Scop.","gbif"
3.03205,47.1863,"SANMIN","Sanguisorba minor Scop.","gbif"
3.00784,47.2207,"SANMIN","Sanguisorba minor Scop.","gbif"
2.91391,47.3211,"SANMIN","Sanguisorba minor Scop.","gbif"
2.93532,47.4865,"SANMIN","Sanguisorba minor Scop.","gbif"
3.21437,46.99,"SANMIN","Sanguisorba minor Scop.","gbif"
3.62621,46.7645,"SANMIN","Sanguisorba minor Scop.","gbif"
3.46469,46.8137,"SANMIN","Sanguisorba minor Scop.","gbif"
3.4162,46.87,"SANMIN","Sanguisorba minor Scop.","gbif"
3.35287,46.8079,"SANMIN","Sanguisorba minor Scop.","gbif"
0.151029,47.9242,"SANMIN","Sanguisorba minor Scop.","gbif"
0.313647,47.6612,"SANMIN","Sanguisorba minor Scop.","gbif"
0.018271,48.2149,"SANMIN","Sanguisorba minor Scop.","gbif"
2.43462,48.8863,"SANMIN","Sanguisorba minor Scop.","gbif"
0.12805,48.3891,"SANMIN","Sanguisorba minor Scop.","gbif"
0.39244,48.009,"SANMIN","Sanguisorba minor Scop.","gbif"
0.280557,47.7666,"SANMIN","Sanguisorba minor Scop.","gbif"
-0.176503,47.9585,"SANMIN","Sanguisorba minor Scop.","gbif"
0.151647,47.6627,"SANMIN","Sanguisorba minor Scop.","gbif"
0.499868,47.9246,"SANMIN","Sanguisorba minor Scop.","gbif"
0.181071,48.3037,"SANMIN","Sanguisorba minor Scop.","gbif"
0.313696,48.3807,"SANMIN","Sanguisorba minor Scop.","gbif"
2.50882,48.8658,"SANMIN","Sanguisorba minor Scop.","gbif"
8.95,41.76667,"SANMIN","Sanguisorba minor Scop.","gbif"
0.020716,47.972,"SANMIN","Sanguisorba minor Scop.","gbif"
0.422019,47.9412,"SANMIN","Sanguisorba minor Scop.","gbif"
0.045474,48.1025,"SANMIN","Sanguisorba minor Scop.","gbif"
0.113669,47.902,"SANMIN","Sanguisorba minor Scop.","gbif"
0.408659,48.0889,"SANMIN","Sanguisorba minor Scop.","gbif"
0.247303,48.3426,"SANMIN","Sanguisorba minor Scop.","gbif"
9.2,41.43333,"SANMIN","Sanguisorba minor Scop.","gbif"
0.074691,47.8377,"SANMIN","Sanguisorba minor Scop.","gbif"
2.30027,48.3856,"SANMIN","Sanguisorba minor Scop.","gbif"
0.967933,48.6161,"SANMIN","Sanguisorba minor Scop.","gbif"
1.02845,48.6307,"SANMIN","Sanguisorba minor Scop.","gbif"
1.87741,48.2664,"SANMIN","Sanguisorba minor Scop.","gbif"
1.5802,48.1844,"SANMIN","Sanguisorba minor Scop.","gbif"
1.8182,48.2666,"SANMIN","Sanguisorba minor Scop.","gbif"
1.64654,48.4914,"SANMIN","Sanguisorba minor Scop.","gbif"
1.51132,48.5557,"SANMIN","Sanguisorba minor Scop.","gbif"
1.55628,48.3799,"SANMIN","Sanguisorba minor Scop.","gbif"
1.09698,48.7094,"SANMIN","Sanguisorba minor Scop.","gbif"
1.51638,48.1163,"SANMIN","Sanguisorba minor Scop.","gbif"
1.74832,48.2516,"SANMIN","Sanguisorba minor Scop.","gbif"
1.60601,48.1583,"SANMIN","Sanguisorba minor Scop.","gbif"
1.52745,48.0845,"SANMIN","Sanguisorba minor Scop.","gbif"
1.41885,48.7857,"SANMIN","Sanguisorba minor Scop.","gbif"
1.28413,47.9816,"SANMIN","Sanguisorba minor Scop.","gbif"
1.57808,48.0494,"SANMIN","Sanguisorba minor Scop.","gbif"
4.68804,47.0815,"SANMIN","Sanguisorba minor Scop.","gbif"
4.68793,47.1203,"SANMIN","Sanguisorba minor Scop.","gbif"
4.98606,47.2207,"SANMIN","Sanguisorba minor Scop.","gbif"
4.99821,47.3407,"SANMIN","Sanguisorba minor Scop.","gbif"
4.74911,47.1792,"SANMIN","Sanguisorba minor Scop.","gbif"
4.9323,47.5431,"SANMIN","Sanguisorba minor Scop.","gbif"
2.35817,48.93,"SANMIN","Sanguisorba minor Scop.","gbif"
4.66028,47.0649,"SANMIN","Sanguisorba minor Scop.","gbif"
9.2,41.93333,"SANMIN","Sanguisorba minor Scop.","gbif"
9.13333,41.6,"SANMIN","Sanguisorba minor Scop.","gbif"
-4.625,48.375,"SANMIN","Sanguisorba minor Scop.","gbif"
9.4,42.8,"SANMIN","Sanguisorba minor Scop.","gbif"
8.962902,50.764984,"SANOFF","Sanguisorba officinalis L.","gbif"
11.402312,48.697582,"SANOFF","Sanguisorba officinalis L.","gbif"
10.059722,50.234444,"SANOFF","Sanguisorba officinalis L.","gbif"
11.473672,50.119127,"SANOFF","Sanguisorba officinalis L.","gbif"
14.085204,53.345743,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.554152,47.238694,"SANOFF","Sanguisorba officinalis L.","gbif"
8.681593,47.512488,"SANOFF","Sanguisorba officinalis L.","gbif"
37.360563,55.860825,"SANOFF","Sanguisorba officinalis L.","gbif"
4.677315,43.638844,"SANOFF","Sanguisorba officinalis L.","gbif"
-3.769137,50.663725,"SANOFF","Sanguisorba officinalis L.","gbif"
12.763242,51.009319,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.511968,54.870563,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.414278,53.129013,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.745626,52.47708,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.696068,53.739284,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.701455,53.716226,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.485307,53.835519,"SANOFF","Sanguisorba officinalis L.","gbif"
6.073615,46.236663,"SANOFF","Sanguisorba officinalis L.","gbif"
12.167547,45.533716,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.284681,53.425753,"SANOFF","Sanguisorba officinalis L.","gbif"
14.785495,48.089264,"SANOFF","Sanguisorba officinalis L.","gbif"
14.441299,50.009081,"SANOFF","Sanguisorba officinalis L.","gbif"
36.236081,51.768496,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.916718,52.433142,"SANOFF","Sanguisorba officinalis L.","gbif"
8.640826,50.560303,"SANOFF","Sanguisorba officinalis L.","gbif"
18.05168,49.205688,"SANOFF","Sanguisorba officinalis L.","gbif"
8.730719,50.862711,"SANOFF","Sanguisorba officinalis L.","gbif"
11.176647,46.687933,"SANOFF","Sanguisorba officinalis L.","gbif"
55.609772,54.278535,"SANOFF","Sanguisorba officinalis L.","gbif"
6.1646,49.627603,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.079394,53.413445,"SANOFF","Sanguisorba officinalis L.","gbif"
8.759552,50.850088,"SANOFF","Sanguisorba officinalis L.","gbif"
11.070787,47.950847,"SANOFF","Sanguisorba officinalis L.","gbif"
55.751222,54.900272,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.969202,53.449933,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.107774,52.563571,"SANOFF","Sanguisorba officinalis L.","gbif"
11.186043,47.588308,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.762115,52.488079,"SANOFF","Sanguisorba officinalis L.","gbif"
16.741083,50.806034,"SANOFF","Sanguisorba officinalis L.","gbif"
55.942696,53.562063,"SANOFF","Sanguisorba officinalis L.","gbif"
8.843688,48.618447,"SANOFF","Sanguisorba officinalis L.","gbif"
41.75316,50.378617,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.865595,52.419142,"SANOFF","Sanguisorba officinalis L.","gbif"
55.674963,54.975522,"SANOFF","Sanguisorba officinalis L.","gbif"
5.246916,59.440212,"SANOFF","Sanguisorba officinalis L.","gbif"
40.018827,50.704154,"SANOFF","Sanguisorba officinalis L.","gbif"
39.991425,50.641283,"SANOFF","Sanguisorba officinalis L.","gbif"
7.740405,45.448339,"SANOFF","Sanguisorba officinalis L.","gbif"
45.10271,54.100729,"SANOFF","Sanguisorba officinalis L.","gbif"
39.332026,52.589711,"SANOFF","Sanguisorba officinalis L.","gbif"
51.513913,54.688125,"SANOFF","Sanguisorba officinalis L.","gbif"
58.639263,52.754246,"SANOFF","Sanguisorba officinalis L.","gbif"
16.087212,49.680613,"SANOFF","Sanguisorba officinalis L.","gbif"
59.854873,56.893158,"SANOFF","Sanguisorba officinalis L.","gbif"
59.790376,56.856938,"SANOFF","Sanguisorba officinalis L.","gbif"
8.76293,50.839677,"SANOFF","Sanguisorba officinalis L.","gbif"
11.619409,48.406309,"SANOFF","Sanguisorba officinalis L.","gbif"
47.251953,54.747562,"SANOFF","Sanguisorba officinalis L.","gbif"
45.042468,54.167961,"SANOFF","Sanguisorba officinalis L.","gbif"
59.836896,56.885364,"SANOFF","Sanguisorba officinalis L.","gbif"
12.513025,50.744325,"SANOFF","Sanguisorba officinalis L.","gbif"
12.613005,50.323761,"SANOFF","Sanguisorba officinalis L.","gbif"
43.7575,56.40222,"SANOFF","Sanguisorba officinalis L.","gbif"
17.332078,49.610138,"SANOFF","Sanguisorba officinalis L.","gbif"
55.693069,54.963155,"SANOFF","Sanguisorba officinalis L.","gbif"
11.130126,48.111547,"SANOFF","Sanguisorba officinalis L.","gbif"
10.70689,49.152048,"SANOFF","Sanguisorba officinalis L.","gbif"
8.216241,50.117279,"SANOFF","Sanguisorba officinalis L.","gbif"
40.426727,50.470022,"SANOFF","Sanguisorba officinalis L.","gbif"
7.734604,48.001078,"SANOFF","Sanguisorba officinalis L.","gbif"
59.652831,56.932493,"SANOFF","Sanguisorba officinalis L.","gbif"
13.392142,47.795814,"SANOFF","Sanguisorba officinalis L.","gbif"
40.17589,50.478591,"SANOFF","Sanguisorba officinalis L.","gbif"
59.978329,60.412541,"SANOFF","Sanguisorba officinalis L.","gbif"
44.124594,56.260401,"SANOFF","Sanguisorba officinalis L.","gbif"
9.175,58.725,"SANOFF","Sanguisorba officinalis L.","gbif"
5.675,58.925,"SANOFF","Sanguisorba officinalis L.","gbif"
6.709133,58.257974,"SANOFF","Sanguisorba officinalis L.","gbif"
9.425,42.625,"SANOFF","Sanguisorba officinalis L.","gbif"
-5.625,56.525,"SANOFF","Sanguisorba officinalis L.","gbif"
-5.425,56.025,"SANOFF","Sanguisorba officinalis L.","gbif"
-5.325,56.525,"SANOFF","Sanguisorba officinalis L.","gbif"
6.725,58.075,"SANOFF","Sanguisorba officinalis L.","gbif"
9.175,58.675,"SANOFF","Sanguisorba officinalis L.","gbif"
37.822922,55.005104,"SANOFF","Sanguisorba officinalis L.","gbif"
58.115444,55.506048,"SANOFF","Sanguisorba officinalis L.","gbif"
48.858124,55.754007,"SANOFF","Sanguisorba officinalis L.","gbif"
43.864558,56.331246,"SANOFF","Sanguisorba officinalis L.","gbif"
6.637044,50.479022,"SANOFF","Sanguisorba officinalis L.","gbif"
11.856798,50.183427,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.181051,53.876411,"SANOFF","Sanguisorba officinalis L.","gbif"
8.373356,46.971117,"SANOFF","Sanguisorba officinalis L.","gbif"
13.782249,50.775819,"SANOFF","Sanguisorba officinalis L.","gbif"
12.818277,50.368755,"SANOFF","Sanguisorba officinalis L.","gbif"
58.245778,55.536154,"SANOFF","Sanguisorba officinalis L.","gbif"
20.08756,50.032682,"SANOFF","Sanguisorba officinalis L.","gbif"
36.223017,51.710403,"SANOFF","Sanguisorba officinalis L.","gbif"
51.85391,55.664807,"SANOFF","Sanguisorba officinalis L.","gbif"
7.027617,49.720072,"SANOFF","Sanguisorba officinalis L.","gbif"
6.41,49.81,"SANOFF","Sanguisorba officinalis L.","gbif"
11.68861,48.253878,"SANOFF","Sanguisorba officinalis L.","gbif"
10.009122,47.696812,"SANOFF","Sanguisorba officinalis L.","gbif"
13.314167,49.456848,"SANOFF","Sanguisorba officinalis L.","gbif"
10.084853,48.828257,"SANOFF","Sanguisorba officinalis L.","gbif"
37.20749,51.58219,"SANOFF","Sanguisorba officinalis L.","gbif"
59.959643,56.918386,"SANOFF","Sanguisorba officinalis L.","gbif"
46.461967,54.878478,"SANOFF","Sanguisorba officinalis L.","gbif"
6.664739,50.605141,"SANOFF","Sanguisorba officinalis L.","gbif"
6.90676,46.463991,"SANOFF","Sanguisorba officinalis L.","gbif"
36.755308,51.529933,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.183858,52.833908,"SANOFF","Sanguisorba officinalis L.","gbif"
43.254603,56.322847,"SANOFF","Sanguisorba officinalis L.","gbif"
23.126167,55.354938,"SANOFF","Sanguisorba officinalis L.","gbif"
11.228305,47.683922,"SANOFF","Sanguisorba officinalis L.","gbif"
11.961575,49.693867,"SANOFF","Sanguisorba officinalis L.","gbif"
36.091561,51.570067,"SANOFF","Sanguisorba officinalis L.","gbif"
37.020774,54.527571,"SANOFF","Sanguisorba officinalis L.","gbif"
46.014934,54.178334,"SANOFF","Sanguisorba officinalis L.","gbif"
-3.066089,54.368472,"SANOFF","Sanguisorba officinalis L.","gbif"
10.983858,49.484826,"SANOFF","Sanguisorba officinalis L.","gbif"
46.075833,54.570833,"SANOFF","Sanguisorba officinalis L.","gbif"
12.505679,50.361926,"SANOFF","Sanguisorba officinalis L.","gbif"
10.013364,50.392083,"SANOFF","Sanguisorba officinalis L.","gbif"
6.148781,52.523625,"SANOFF","Sanguisorba officinalis L.","gbif"
45.188995,54.690164,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.768138,53.91632,"SANOFF","Sanguisorba officinalis L.","gbif"
37.511764,54.085041,"SANOFF","Sanguisorba officinalis L.","gbif"
57.138683,59.32668,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.288907,53.133537,"SANOFF","Sanguisorba officinalis L.","gbif"
36.751822,51.59316,"SANOFF","Sanguisorba officinalis L.","gbif"
17.259313,49.583726,"SANOFF","Sanguisorba officinalis L.","gbif"
56.024265,54.731438,"SANOFF","Sanguisorba officinalis L.","gbif"
36.277707,51.609551,"SANOFF","Sanguisorba officinalis L.","gbif"
8.141805,48.140077,"SANOFF","Sanguisorba officinalis L.","gbif"
8.636152,51.102981,"SANOFF","Sanguisorba officinalis L.","gbif"
11.184488,47.665937,"SANOFF","Sanguisorba officinalis L.","gbif"
8.396523,49.850868,"SANOFF","Sanguisorba officinalis L.","gbif"
5.202303,51.581908,"SANOFF","Sanguisorba officinalis L.","gbif"
16.178648,49.962843,"SANOFF","Sanguisorba officinalis L.","gbif"
16.175147,49.962927,"SANOFF","Sanguisorba officinalis L.","gbif"
8.657827,50.126633,"SANOFF","Sanguisorba officinalis L.","gbif"
8.394499,50.01469,"SANOFF","Sanguisorba officinalis L.","gbif"
8.44795,50.130402,"SANOFF","Sanguisorba officinalis L.","gbif"
10.15965,48.905296,"SANOFF","Sanguisorba officinalis L.","gbif"
6.739585,51.359081,"SANOFF","Sanguisorba officinalis L.","gbif"
6.466868,50.771206,"SANOFF","Sanguisorba officinalis L.","gbif"
7.78185,48.247353,"SANOFF","Sanguisorba officinalis L.","gbif"
10.070453,50.521038,"SANOFF","Sanguisorba officinalis L.","gbif"
10.373773,48.873989,"SANOFF","Sanguisorba officinalis L.","gbif"
1.085449,42.957812,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.153,52.6114,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.07062,52.66562,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.27349,52.64816,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.127,52.65616,"SANOFF","Sanguisorba officinalis L.","gbif"
11.150255,47.91971,"SANOFF","Sanguisorba officinalis L.","gbif"
3.450278,50.881389,"SANOFF","Sanguisorba officinalis L.","gbif"
5.907296,45.649266,"SANOFF","Sanguisorba officinalis L.","gbif"
14.778611,51.070833,"SANOFF","Sanguisorba officinalis L.","gbif"
6.575469,51.679522,"SANOFF","Sanguisorba officinalis L.","gbif"
5.429098,43.863403,"SANOFF","Sanguisorba officinalis L.","gbif"
12.914964,50.866563,"SANOFF","Sanguisorba officinalis L.","gbif"
15.624176,46.564428,"SANOFF","Sanguisorba officinalis L.","gbif"
7.536937,49.996548,"SANOFF","Sanguisorba officinalis L.","gbif"
-3.987777,47.889043,"SANOFF","Sanguisorba officinalis L.","gbif"
10.06411,53.560918,"SANOFF","Sanguisorba officinalis L.","gbif"
5.142222,50.789444,"SANOFF","Sanguisorba officinalis L.","gbif"
5.298056,45.998333,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.276188,53.044065,"SANOFF","Sanguisorba officinalis L.","gbif"
7.326132,48.33665,"SANOFF","Sanguisorba officinalis L.","gbif"
8.054698,48.340742,"SANOFF","Sanguisorba officinalis L.","gbif"
16.605638,49.788036,"SANOFF","Sanguisorba officinalis L.","gbif"
10.101324,53.606181,"SANOFF","Sanguisorba officinalis L.","gbif"
5.551466,50.747032,"SANOFF","Sanguisorba officinalis L.","gbif"
10.729907,45.356811,"SANOFF","Sanguisorba officinalis L.","gbif"
12.758782,47.926723,"SANOFF","Sanguisorba officinalis L.","gbif"
8.7925,47.142503,"SANOFF","Sanguisorba officinalis L.","gbif"
8.338049,50.211282,"SANOFF","Sanguisorba officinalis L.","gbif"
9.44,47.156386,"SANOFF","Sanguisorba officinalis L.","gbif"
24.891761,54.61098,"SANOFF","Sanguisorba officinalis L.","gbif"
8.583333,50.463988,"SANOFF","Sanguisorba officinalis L.","gbif"
6.941108,52.302517,"SANOFF","Sanguisorba officinalis L.","gbif"
7.987243,48.417922,"SANOFF","Sanguisorba officinalis L.","gbif"
4.618333,52.406111,"SANOFF","Sanguisorba officinalis L.","gbif"
12.327803,49.387785,"SANOFF","Sanguisorba officinalis L.","gbif"
9.954998,48.838474,"SANOFF","Sanguisorba officinalis L.","gbif"
13.416119,43.571608,"SANOFF","Sanguisorba officinalis L.","gbif"
11.420833,53.640556,"SANOFF","Sanguisorba officinalis L.","gbif"
9.915512,50.505436,"SANOFF","Sanguisorba officinalis L.","gbif"
7.46457,51.53297,"SANOFF","Sanguisorba officinalis L.","gbif"
15.257737,49.474317,"SANOFF","Sanguisorba officinalis L.","gbif"
5.655015,53.042162,"SANOFF","Sanguisorba officinalis L.","gbif"
7.384456,46.924519,"SANOFF","Sanguisorba officinalis L.","gbif"
11.231974,49.284899,"SANOFF","Sanguisorba officinalis L.","gbif"
12.439042,49.052267,"SANOFF","Sanguisorba officinalis L.","gbif"
14.022338,53.629952,"SANOFF","Sanguisorba officinalis L.","gbif"
15.623942,47.085016,"SANOFF","Sanguisorba officinalis L.","gbif"
4.819675,52.314483,"SANOFF","Sanguisorba officinalis L.","gbif"
13.369787,49.726954,"SANOFF","Sanguisorba officinalis L.","gbif"
36.139785,51.575312,"SANOFF","Sanguisorba officinalis L.","gbif"
5.241804,59.442399,"SANOFF","Sanguisorba officinalis L.","gbif"
47.389341,54.856853,"SANOFF","Sanguisorba officinalis L.","gbif"
44.509526,55.877408,"SANOFF","Sanguisorba officinalis L.","gbif"
5.640746,58.896643,"SANOFF","Sanguisorba officinalis L.","gbif"
18.78627,57.755935,"SANOFF","Sanguisorba officinalis L.","gbif"
5.469348,51.767051,"SANOFF","Sanguisorba officinalis L.","gbif"
8.498955,50.157986,"SANOFF","Sanguisorba officinalis L.","gbif"
10.269532,48.9207,"SANOFF","Sanguisorba officinalis L.","gbif"
9.988228,48.8204,"SANOFF","Sanguisorba officinalis L.","gbif"
8.384972,49.862221,"SANOFF","Sanguisorba officinalis L.","gbif"
10.351267,48.857319,"SANOFF","Sanguisorba officinalis L.","gbif"
9.948252,48.816521,"SANOFF","Sanguisorba officinalis L.","gbif"
9.957162,49.223946,"SANOFF","Sanguisorba officinalis L.","gbif"
8.546677,50.177311,"SANOFF","Sanguisorba officinalis L.","gbif"
13.019636,46.22662,"SANOFF","Sanguisorba officinalis L.","gbif"
9.244124,48.494251,"SANOFF","Sanguisorba officinalis L.","gbif"
10.279083,42.787338,"SANOFF","Sanguisorba officinalis L.","gbif"
13.893305,53.224815,"SANOFF","Sanguisorba officinalis L.","gbif"
9.393225,48.854298,"SANOFF","Sanguisorba officinalis L.","gbif"
11.074069,51.377056,"SANOFF","Sanguisorba officinalis L.","gbif"
8.683319,50.195362,"SANOFF","Sanguisorba officinalis L.","gbif"
36.230945,54.530933,"SANOFF","Sanguisorba officinalis L.","gbif"
3.614735,45.49808,"SANOFF","Sanguisorba officinalis L.","gbif"
-0.39037,51.9568,"SANOFF","Sanguisorba officinalis L.","gbif"
-1.27396,52.70929,"SANOFF","Sanguisorba officinalis L.","gbif"
-0.61162,52.73126,"SANOFF","Sanguisorba officinalis L.","gbif"
3.757174,48.73959,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.245888,51.935774,"SANOFF","Sanguisorba officinalis L.","gbif"
35.406763,52.285342,"SANOFF","Sanguisorba officinalis L.","gbif"
-2.8975,54.400833,"SANOFF","Sanguisorba officinalis L.","gbif"
3.295846,48.476241,"SANOFF","Sanguisorba officinalis L.","gbif"
0.14821,47.41038,"SANOFF","Sanguisorba officinalis L.","gbif"
